,runtime,log_budget,log_revenue,log_popularity,log_vote_count,num_genres,is_english,is_adult,is_summer,is_holiday,is_friday_release,has_budget,has_revenue,budget_tier,is_major_studio,dir_avg_rating,dir_movie_count,dir_max_rating,dir_experienced,dir_avg_votes,num_keywords,num_prod_companies,release_month,release_quarter,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,vote_average
107,112.0,0.0,0.0,4.088058177579393,7.9208096792886,3,0,0,0,0,1,0,0,0.0,0,6.556000000000001,2,7.395,0,1654.5,9,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.395
108,114.0,16.993564429978885,18.757448693988913,4.682483017090725,7.915713199382116,3,1,0,0,0,0,1,1,3.0,1,7.199999999999999,2,7.2,0,2287.5,25,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6.712
109,95.0,17.909855136853043,15.363073279446223,3.947834066163765,7.905810312658931,5,1,0,1,0,1,1,1,4.0,1,6.417,2,7.509,0,1778.5,2,6,8,3,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.509
110,108.0,0.0,0.0,3.2535477463994784,7.899524472032198,2,1,0,0,0,1,0,0,0.0,0,6.741999999999999,2,7.673,0,1439.5,5,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.673
111,90.0,15.424948670398354,12.00762780434872,2.760009940032921,7.895436006942965,3,1,0,1,0,1,1,1,2.0,0,7.338,1,7.338,0,2684.0,17,2,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7.338
112,131.0,18.799117186521926,18.02460190665531,4.037774210733707,7.8826922062890254,3,1,0,0,0,0,1,1,5.0,1,6.355,1,6.355,0,2650.0,19,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.355
113,113.0,0.0,0.0,2.683005859995949,7.87587915949631,3,1,0,1,0,1,0,0,0.0,0,6.651,2,6.651,0,1465.0,4,2,8,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.481
114,110.0,18.132998684833918,0.0,3.4663294765999377,7.857093864902493,3,1,0,0,0,0,1,0,4.0,1,7.937,1,7.937,0,2583.0,7,4,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.937
115,91.0,17.733515654950683,0.0,3.1914635172578634,7.85243908535751,3,1,0,1,0,1,1,0,4.0,1,7.419,1,7.419,0,2571.0,9,7,7,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7.419
116,99.0,0.0,18.27637310704491,4.4590686910467054,7.845024417241484,3,0,0,1,0,0,0,1,0.0,0,7.917,1,7.917,0,2552.0,8,6,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.917
117,150.0,17.909855136853043,17.495076677299956,3.357802636009631,7.836369760545124,3,1,0,0,1,0,1,1,4.0,0,6.992,1,6.992,0,2530.0,22,2,12,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.992
118,102.0,19.11382792951231,20.00335978800913,6.91764818244381,7.811163385025279,5,1,0,1,0,0,1,1,5.0,1,7.757,1,7.757,0,2467.0,7,2,6,2,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,7.757
119,117.0,17.370858648025116,0.0,3.9994842811981406,7.80994708647679,4,1,0,0,1,0,1,0,3.0,0,8.179,1,8.179,0,2464.0,15,3,11,4,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,8.179
120,130.0,18.643824303266577,18.70914080868965,4.970986222543948,7.790282380703483,3,1,0,0,0,0,1,1,5.0,1,6.662,1,6.662,0,2416.0,7,3,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.662
121,102.0,0.0,0.0,3.0524433651380334,7.784889295655098,2,1,0,0,0,0,0,0,0.0,0,7.593000000000001,2,7.593,0,2084.5,4,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.87
122,128.0,0.0,0.0,3.1169316889558356,7.783640596221253,2,1,0,0,0,0,0,0,0.0,0,6.792,1,6.792,0,2400.0,40,6,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.792
123,105.0,16.811242881518265,18.709042322987248,3.659733816508128,7.771488760117616,2,1,0,0,0,0,1,1,3.0,0,6.213,3,6.49,1,1294.0,16,4,10,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.49
124,115.0,16.648723960844016,19.191413997127412,4.307383904177786,7.763446388727362,3,1,0,0,0,1,1,1,3.0,1,6.7,1,6.7,0,2352.0,15,2,9,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6.7
125,96.0,0.0,14.910028476125342,3.4457882649900307,7.759187438507795,3,1,0,1,0,0,0,1,0.0,0,5.769999999999999,2,5.793,0,1246.0,7,3,7,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.793
126,134.0,18.832790401401716,19.15389936703887,4.8467821415853445,7.753623546559746,3,1,0,0,0,0,1,1,5.0,1,7.459,1,7.459,0,2329.0,9,2,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.459
127,91.0,0.0,0.0,3.0927682360655853,7.747164966520335,2,1,0,0,0,1,0,0,0.0,0,7.129333333333334,4,7.9,1,1238.5,13,6,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.406
128,99.0,16.454567959008102,16.88356353960952,4.950347282286982,7.7458682297922685,2,1,0,0,0,0,1,1,2.0,0,6.876,4,7.097,1,958.5,6,5,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.097
129,96.0,16.52356082573315,18.804125541521664,5.242413459602803,7.737616282857904,2,1,0,0,0,0,1,1,2.0,1,7.006,1,7.006,0,2292.0,18,5,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.006
130,96.0,0.0,0.0,3.0287801276001916,7.730174795246222,1,1,0,0,0,1,0,0,0.0,0,6.468,1,6.468,0,2275.0,12,3,10,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.468
131,107.0,18.22222981742365,18.80420885942631,4.250550271885496,7.729735331385051,4,1,0,1,0,0,1,1,4.0,1,6.785,2,7.442,0,1260.5,5,2,7,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.442
132,98.0,16.118095750958314,17.80051543888008,3.664484297279215,7.716906135298388,2,1,0,1,0,0,1,1,2.0,0,7.122,1,7.122,0,2245.0,11,5,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.122
133,109.0,15.76142084987672,17.716418195947597,2.790551422613954,7.716906135298388,4,1,0,0,0,0,1,1,2.0,1,6.636,2,6.636,0,1315.5,12,3,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5.844
134,189.0,18.17221939747438,17.964399806399488,4.024833699457972,7.716460800176355,2,1,0,0,1,0,1,1,4.0,1,7.443,1,7.443,0,2244.0,17,6,12,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.443
135,90.0,14.346139397261565,15.461158695036588,2.7893229212309465,7.714677473800927,3,1,0,0,1,1,1,1,2.0,0,7.336,1,7.336,0,2240.0,9,1,11,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7.336
136,106.0,16.118095750958314,16.508775933520017,4.628036742107806,7.71244383427499,1,1,0,0,0,0,1,1,2.0,0,7.297,2,7.297,0,1612.0,19,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.8
137,108.0,17.034386422832473,17.65137679234438,3.185484487838474,7.704361167910313,2,1,0,0,0,0,1,1,3.0,0,7.056999999999999,3,7.508,1,1072.6666666666667,24,3,10,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.094
138,103.0,16.705882371415992,18.15924124975301,4.055932855068534,7.70210434005105,3,1,0,1,0,0,1,1,3.0,1,7.029,1,7.029,0,2212.0,8,5,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.029
139,118.0,0.0,0.0,3.497476788583789,7.6953031349635665,2,1,0,1,0,1,0,0,0.0,0,7.787,1,7.787,0,2197.0,9,3,6,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.787
140,107.0,17.034386422832473,17.55115231199626,4.090604242606378,7.685703061234547,3,1,0,0,1,0,1,1,3.0,0,6.029,1,6.029,0,2176.0,14,5,11,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.029
141,129.0,0.0,0.0,3.4909466738057633,7.681099001536359,4,1,0,0,1,1,0,0,0.0,0,7.547,1,7.547,0,2166.0,5,2,11,4,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.547
142,115.0,16.648723960844016,17.569670320523535,3.4377542936350354,7.68017564043659,4,0,0,1,0,0,1,1,3.0,0,6.8,1,6.8,0,2164.0,6,4,7,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.8
143,128.0,17.216707972959764,17.214797682913968,3.640371750048893,7.677400430514807,3,1,0,0,0,0,1,1,3.0,1,6.467,2,6.467,0,1423.0,15,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.329
144,135.0,19.33697147982652,20.159820702915127,5.870829636218479,7.67275789664251,4,1,0,1,0,0,1,1,5.0,1,6.536,1,6.536,0,2148.0,5,3,5,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,6.536
145,122.0,0.0,0.0,4.227067294635739,7.659642954564682,2,1,0,1,0,1,0,0,0.0,0,6.039,2,8.155,0,1098.0,1,3,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8.155
146,110.0,0.0,0.0,2.8763291763062093,7.653969180478774,3,1,0,0,0,1,0,0,0.0,0,6.532,1,6.532,0,2108.0,9,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.532
147,109.0,18.643824303266577,17.09296214953092,3.2150685865252466,7.643961949002529,3,1,0,0,0,0,1,1,5.0,1,5.266,2,6.635,0,1164.0,3,8,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.635
148,114.0,16.811242881518265,17.712677516768395,3.3187211598379167,7.640603826393634,3,1,0,0,0,0,1,1,3.0,0,7.474,1,7.474,0,2080.0,14,5,10,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.474
149,145.0,17.72753358339242,17.490019397650293,3.3686397541019804,7.638198244285779,2,1,0,0,1,0,1,1,3.0,1,6.575,2,7.717,0,1127.0,11,4,11,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.717
150,116.0,18.675322970077882,19.766300190880994,7.357730292898321,7.618251097876695,3,1,0,1,0,0,1,1,5.0,1,6.177,4,6.912,1,885.5,7,6,8,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.912
151,110.0,17.909855136853043,0.0,3.1884990882094844,7.613818684808629,1,1,0,0,0,0,1,0,4.0,1,6.475,1,6.475,0,2025.0,6,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.475
152,90.0,17.312018149733785,17.485163894068613,3.902255457869094,7.60887062919126,2,1,0,1,0,0,1,1,3.0,0,6.467,1,6.467,0,2015.0,25,4,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.467
153,111.0,17.50439003707821,17.367762173265614,3.507237666224739,7.601402334583733,3,1,0,0,0,0,1,1,3.0,1,6.832,1,6.832,0,2000.0,17,4,9,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6.832
154,116.0,18.132998684833918,19.4331853053982,5.111897422827919,7.59488438721652,2,1,0,0,0,0,1,1,4.0,0,7.194,1,7.194,0,1987.0,13,5,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.194
155,99.0,16.118095750958314,17.24410061109198,3.826617610885349,7.59337419312129,2,1,0,0,0,0,1,1,2.0,0,6.667,1,6.667,0,1984.0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.667
156,103.0,16.705882371415992,18.066927655803962,5.2836097376757625,7.586803535162581,2,1,0,0,0,0,1,1,3.0,0,6.799999999999999,2,7.144,0,1863.5,14,6,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.144
157,104.0,0.0,0.0,2.701159850397456,7.58629630715272,2,1,0,0,0,0,0,0,0.0,0,7.053,1,7.053,0,1970.0,7,1,10,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.053
158,117.0,18.064005814299346,18.064869612534434,3.2111661817981476,7.579678823090456,4,1,0,1,0,0,1,1,4.0,1,6.532000000000001,2,6.71,0,1086.5,3,5,6,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.71
159,112.0,16.118095750958314,14.285514812209815,3.3360898097570146,7.56164174558878,3,1,0,1,0,0,1,1,2.0,0,6.184,2,7.967,0,995.0,17,3,8,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,7.967
160,133.0,17.50439003707821,17.126904304272923,3.132446096869813,7.56164174558878,2,1,0,0,1,1,1,1,3.0,0,7.002,1,7.002,0,1922.0,20,4,11,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.002
161,90.0,18.31532023940565,17.71296432559314,3.549502437645294,7.561121589530238,6,1,0,0,0,0,1,1,4.0,1,7.349,1,7.349,0,1921.0,22,3,3,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,7.349
162,123.0,17.370858648025116,18.277607284552126,3.451763745232843,7.555905093611346,3,1,0,0,0,0,1,1,3.0,1,6.81,1,6.81,0,1911.0,9,3,9,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6.81
163,126.0,17.72753358339242,18.506506800393737,4.12302919608201,7.527255919373784,2,1,0,0,1,0,1,1,3.0,1,7.814,1,7.814,0,1857.0,17,5,12,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.814
164,123.0,17.370858648025116,18.945180785247572,5.450394469428386,7.515889085215125,3,1,0,0,0,0,1,1,3.0,1,6.711999999999999,2,7.2,0,2287.5,26,4,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.2
165,99.0,0.0,16.074432749881694,4.083789048282584,7.51425465281641,2,1,0,1,0,0,0,1,0.0,0,5.913,3,6.716,1,1068.0,11,3,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.716
166,100.0,16.811242881518265,17.81753257295994,4.236061114840582,7.511524648390866,3,1,0,0,0,0,1,1,3.0,1,6.387,2,6.387,0,2842.0,14,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6.351
167,120.0,0.0,0.0,2.637985326653923,7.509883061154913,2,1,0,0,1,0,0,0,0.0,0,7.707,1,7.707,0,1825.0,13,2,11,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.707
168,123.0,17.989897843244528,0.0,5.199689689931395,7.503840746698951,2,1,0,1,0,1,1,0,4.0,0,7.356,2,7.487,0,3665.0,4,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.487
169,102.0,15.201805169084134,0.0,2.788892588946311,7.4770384723196965,3,1,0,1,0,0,1,0,2.0,1,6.436,2,6.436,0,1008.5,9,2,5,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.029
170,115.0,0.0,0.0,3.1803013028884246,7.4770384723196965,3,1,0,0,0,1,0,0,0.0,0,6.870000000000001,2,7.593,0,2084.5,5,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.593
171,102.0,18.420680753952364,0.0,4.024404814017419,7.471363088187097,4,1,0,1,0,0,1,0,4.0,0,7.143999999999999,2,7.144,0,1863.5,22,2,8,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.8
172,127.0,17.216707972959764,17.66352825473847,3.1552968432253294,7.471363088187097,4,1,0,0,0,0,1,1,3.0,0,6.867,1,6.867,0,1756.0,6,3,10,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.867
173,151.0,17.50439003707821,17.635387901216333,3.602095324029045,7.470793774195062,1,1,0,0,1,1,1,1,3.0,0,7.0360000000000005,2,7.723,0,1544.5,22,2,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.723
174,107.0,17.034386422832473,17.747336210296442,4.566398172154212,7.469654172932128,3,1,0,0,0,0,1,1,3.0,0,6.997,1,6.997,0,1753.0,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.997
175,155.0,19.501468451101204,19.763261185569174,6.363462491938783,7.466799475018602,2,1,0,1,0,0,1,1,5.0,0,6.679,1,6.679,0,1748.0,11,1,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.679
176,88.0,16.52356082573315,18.001742646358217,3.3875716380803427,7.465655310134056,3,1,0,1,0,0,1,1,2.0,1,6.58,1,6.58,0,1746.0,4,4,7,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6.58
177,117.0,0.0,0.0,5.891713270214666,7.461065514354283,2,0,0,1,0,0,0,0,0.0,0,8.106,1,8.106,0,1738.0,7,2,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8.106
178,112.0,0.0,0.0,3.1450139762697455,7.454719949364001,2,1,0,1,0,0,0,0,0.0,0,7.703,2,7.703,0,3261.5,4,1,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.97
179,135.0,0.0,0.0,2.967487108113689,7.452402451223638,4,1,0,1,0,1,0,0,0.0,0,6.581,1,6.581,0,1723.0,18,2,8,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,6.581
180,135.0,17.72753358339242,18.392804836049446,4.22803010963083,7.452402451223638,3,1,0,0,0,1,1,1,3.0,0,7.168,2,7.749,0,2774.5,14,5,9,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.749
181,136.0,17.50439003707821,17.76257325980226,3.4860286060674888,7.44716835960004,2,1,0,0,0,0,1,1,3.0,1,6.7,1,6.7,0,1714.0,12,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.7
182,103.0,15.319588176962746,17.629972287772052,3.433244993630931,7.445417556701687,3,1,0,0,0,0,1,1,2.0,1,6.916,1,6.916,0,1711.0,12,6,9,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6.916
183,113.0,0.0,0.0,3.542407550213679,7.4342573821331355,4,1,0,1,0,1,0,0,0.0,0,6.84,1,6.84,0,1692.0,5,2,8,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.84
184,100.0,18.197537205138154,19.337620381241855,4.02134366933761,7.418780882750794,6,1,0,0,0,0,1,1,4.0,1,7.629,1,7.629,0,1666.0,3,2,3,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.629
185,118.0,0.0,11.156521912772854,2.811689235861696,7.417580402414544,2,1,0,0,1,0,0,1,0.0,0,6.6,2,6.6,0,1059.0,12,4,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.766
186,116.0,0.0,0.0,3.1570429734362415,7.417580402414544,3,1,0,0,0,1,0,0,0.0,0,6.388,1,6.388,0,1664.0,8,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.388
187,93.0,16.811242881518265,17.519744550494377,5.298997135452794,7.414572881350589,3,1,0,1,0,0,1,1,3.0,1,4.973999999999999,2,6.028,0,944.0,10,4,5,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.028
188,112.0,0.0,0.0,2.7079835322132224,7.412160334945205,2,1,0,0,1,0,0,0,0.0,0,7.468,1,7.468,0,1655.0,1,4,11,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.468
189,92.0,17.622173069956816,17.822843761378564,4.459832226484077,7.4109518755836366,3,1,0,0,0,0,1,1,3.0,1,6.122,1,6.122,0,1653.0,14,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.122
190,123.0,17.822843761378564,16.811242881518265,5.244700321710921,7.409741954080923,3,1,0,0,0,0,1,1,4.0,0,7.125499999999999,3,7.814,1,2443.3333333333335,8,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7.814
191,107.0,0.0,17.92132283058983,3.386117584227062,7.406103381237015,4,1,0,0,0,0,0,1,0.0,0,7.968,1,7.968,0,1645.0,2,3,10,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.968
192,92.0,0.0,0.0,4.638604962074329,7.404279118037268,5,1,0,0,0,1,0,0,0.0,1,6.998,1,6.998,0,1642.0,6,4,2,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.998
193,147.0,16.562781536322326,17.023672109449507,3.465704652311435,7.397561535524052,2,1,0,0,0,0,1,1,3.0,0,7.125,1,7.125,0,1631.0,15,30,9,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.125
194,97.0,17.974393656948944,18.491580461585418,3.883952694833054,7.389563953677635,4,1,0,0,1,0,1,1,4.0,1,7.202,1,7.202,0,1618.0,7,6,11,4,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.202
195,130.0,16.52356082573315,16.754059540898304,2.997730276216664,7.381501894506707,3,1,0,1,0,0,1,1,2.0,0,5.667999999999999,2,6.57,0,1071.5,16,6,7,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6.57
196,112.0,16.811242881518265,18.14274978779238,4.111037785163761,7.375255778009754,4,1,0,0,1,0,1,1,3.0,1,6.800000000000001,3,7.479,1,715.3333333333334,7,2,11,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.479
197,118.0,17.453096744006448,16.354615420442798,2.6101433194506165,7.365180126021013,3,1,0,0,1,1,1,1,3.0,1,6.99,1,6.99,0,1579.0,12,4,12,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.99
198,93.0,18.31532023940565,17.168512508568195,3.1262340816181493,7.3632795869630385,4,1,0,1,0,0,1,1,4.0,1,7.112,1,7.112,0,1576.0,11,2,7,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.112
199,98.0,15.656060350091908,16.411979900087417,3.2236245318904047,7.359467638255621,4,0,0,1,0,0,1,1,2.0,0,6.104,2,7.283,0,823.5,11,3,6,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.283
200,125.0,16.118095750958314,17.040581394063427,3.036586267562257,7.357556200910353,2,1,0,0,0,0,1,1,2.0,0,7.041,1,7.041,0,1567.0,6,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.041
201,82.0,0.0,0.0,4.269109864518183,7.353081920515432,4,1,0,0,0,1,0,0,0.0,1,6.676,1,6.676,0,1560.0,4,2,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.676
202,116.0,18.035018277846262,16.7449934076209,3.020473665442438,7.351799869057777,2,1,0,1,0,0,1,1,4.0,0,6.664,1,6.664,0,1558.0,10,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6.664
203,99.0,0.0,17.25657741664589,3.2444266057122064,7.350516171833998,4,1,0,0,0,0,0,1,0.0,0,6.225999999999999,2,6.526,0,1253.0,5,9,9,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.526
204,107.0,0.0,0.0,3.450082779391966,7.349873704738337,2,1,0,0,1,1,0,0,0.0,0,8.29,1,8.29,0,1555.0,0,1,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8.29
205,94.0,18.643824303266577,0.0,2.800811681183521,7.337587743538596,5,1,0,1,0,1,1,0,5.0,1,6.8195,5,7.129,1,1275.4,8,3,6,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.61
206,108.0,0.0,15.830793106476687,3.413158890061399,7.313220387090301,2,1,0,1,0,0,0,1,0.0,0,6.912,1,6.912,0,1499.0,5,4,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.912
207,107.0,17.216707972959764,17.186809434025566,3.5569753082335698,7.313220387090301,3,1,0,0,0,0,1,1,3.0,0,6.801,1,6.801,0,1499.0,8,2,4,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.801
208,104.0,0.0,0.0,4.179237029240063,7.3098814858247865,3,0,0,0,1,0,0,0,0.0,0,6.689,1,6.689,0,1494.0,7,1,12,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.689
209,130.0,0.0,0.0,2.2332350148592526,7.300472814267799,1,0,0,0,1,0,0,0,0.0,0,7.602,1,7.602,0,1480.0,11,1,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.602
210,117.0,16.705882371415992,16.454567959008102,2.6726302558709496,7.297091005160418,1,1,0,0,1,0,1,1,3.0,0,6.428999999999999,2,6.858,0,780.0,13,5,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.858
211,130.0,18.09217669086922,0.0,3.574506223459338,7.289610521451167,4,1,0,0,1,0,1,0,4.0,0,6.276,2,6.901,0,1213.5,12,2,12,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6.901
212,107.0,17.216707972959764,0.0,4.196299284745094,7.285506548522786,3,1,0,0,0,1,1,0,3.0,1,7.338,1,7.338,0,1458.0,12,2,9,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.338
213,103.0,16.454567959008102,0.0,3.0570155019708896,7.283448228756631,3,1,0,0,0,0,1,0,2.0,0,5.958,1,5.958,0,1455.0,7,1,10,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.958
214,96.0,17.296750678069195,18.288856841308196,4.5939878965855225,7.27931883541462,3,1,0,0,0,0,1,1,3.0,1,6.213,1,6.213,0,1449.0,10,4,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.213
215,132.0,17.034386422832473,11.71384794691332,2.4578779774000807,7.27931883541462,2,1,0,0,1,1,1,1,3.0,0,6.733,1,6.733,0,1449.0,7,1,11,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.733
